date,id,habitat,site,video.file,time,species,tl,bite_on,bites
4.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,24
4.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,37
4.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,37
4.12.17,12,Crest,Bird,GP030001,0:26:16,Ecsenius stictus,3,Propagules,25
4.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,3,Turf,30
4.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,3,Propagules,26
4.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,3,Turf,25
4.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,2,Propagules,34
4.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,3,Turf,50
4.12.17,12,Crest,Bird,GP040001,0:26:16,Ecsenius stictus,3,Propagules,91
4.12.17,12,Crest,Bird,GP040001,,Ecsenius stictus,3,Turf,43
4.12.17,12,Crest,Bird,GP040001,,Ecsenius stictus,3,Propagules,12
4.12.17,12,Crest,Bird,GP040001,,Ecsenius stictus,3,Turf,23
4.12.17,12,Crest,Bird,GP040001,,Ecsenius stictus,3,Propagules,18
4.12.17,12,Crest,Bird,GP050001,0:26:16,Ecsenius stictus,3,Propagules,21
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,33
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Propagules,15
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,81
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Propagules,22
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,46
4.12.17,12,Crest,Bird,GP050001,,Ecsenius stictus,3,Propagules,24
4.12.17,12,Crest,Bird,GP060001,0:26:16,Ctenochaetus striatus,12,Propagules,3
4.12.17,12,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,31
4.12.17,12,Crest,Bird,GP060001,,Ecsenius stictus,3,Propagules,19
4.12.17,12,Crest,Bird,GP070001,0:13:41,Ecsenius stictus,3,Turf,29
4.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Propagules,100
4.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,2,Turf,20
4.12.17,14,Crest,Bird,GOPR0165,0:26:31,,,,
4.12.17,14,Crest,Bird,GP010165,0:26:31,Ctenochaetus striatus,12,Turf,2
4.12.17,14,Crest,Bird,GP010165,,Ecsenius stictus,4,Propagules,57
4.12.17,14,Crest,Bird,GP010165,,Ecsenius stictus,4,Turf,49
4.12.17,14,Crest,Bird,GP020165,0:26:31,Ecsenius stictus,4,Propagules,9
4.12.17,14,Crest,Bird,GP020165,,Ecsenius stictus,4,Turf,106
4.12.17,14,Crest,Bird,GP020165,,Ecsenius stictus,4,Propagules,69
4.12.17,14,Crest,Bird,GP020165,,Ecsenius stictus,4,Turf,48
4.12.17,14,Crest,Bird,GP020165,,Ecsenius stictus,3,Propagules,12
4.12.17,14,Crest,Bird,GP030165,0:26:31,Ecsenius stictus,4,Turf,40
4.12.17,14,Crest,Bird,GP030165,,Ecsenius stictus,4,Propagules,14
4.12.17,14,Crest,Bird,GP040165,0:26:31,,,,
4.12.17,14,Crest,Bird,GP050165,0:26:31,Ecsenius stictus,3,Turf,29
4.12.17,14,Crest,Bird,GP050165,,Ecsenius stictus,3,Propagules,7
4.12.17,14,Crest,Bird,GP050165,,Ecsenius aequalis,3,Turf,20
4.12.17,14,Crest,Bird,GP050165,,Ecsenius aequalis,3,Propagules,14
4.12.17,14,Crest,Bird,GP060165,0:26:31,Ecsenius stictus,3,Propagules,27
4.12.17,14,Crest,Bird,GP060165,,Ecsenius stictus,3,Turf,12
4.12.17,14,Crest,Bird,GP070165,0:11:45,Ecsenius stictus,3,Turf,25
4.12.17,14,Crest,Bird,GP070165,,Ecsenius stictus,3,Propagules,11
4.12.17,15,Crest,Bird,GOPR0001,0:26:14,Ecsenius stictus,2,Propagules,19
4.12.17,15,Crest,Bird,GOPR0001,,Ctenochaetus striatus,12,Propagules,5
4.12.17,15,Crest,Bird,GOPR0001,,Ctenochaetus striatus,12,Turf,1
4.12.17,15,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Turf,23
4.12.17,15,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Propagules,33
4.12.17,15,Crest,Bird,GP010001,0:26:14,Ecsenius stictus,3,Turf,47
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,50
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,39
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,88
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,14
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,7
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,74
4.12.17,15,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,43
4.12.17,15,Crest,Bird,GP020001,0:26:14,Ecsenius stictus,3,Propagules,24
4.12.17,15,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,26
4.12.17,15,Crest,Bird,GP020001,,Ctenochaetus striatus,12,Propagules,2
4.12.17,15,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,72
4.12.17,15,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,153
4.12.17,15,Crest,Bird,GP030001,0:26:14,Ecsenius stictus,3,Turf,102
4.12.17,15,Crest,Bird,GP030001,,Ecsenius stictus,3,Propagules,58
4.12.17,15,Crest,Bird,GP040001,0:26:14,Ecsenius stictus,2,Propagules,49
4.12.17,15,Crest,Bird,GP040001,,Ctenochaetus striatus,12,Turf,10
4.12.17,15,Crest,Bird,GP040001,,Ctenochaetus striatus,12,Propagules,11
4.12.17,15,Crest,Bird,GP040001,,Acanthurus nigrofuscus,12,Turf,6
4.12.17,15,Crest,Bird,GP040001,,Ecsenius stictus,3,Turf,26
4.12.17,15,Crest,Bird,GP040001,,Ecsenius stictus,3,Turf,16
4.12.17,15,Crest,Bird,GP050001,0:26:14,Zebrasoma scopas,13,Turf,1
4.12.17,15,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,29
4.12.17,15,Crest,Bird,GP050001,,Ecsenius stictus,3,Propagules,64
4.12.17,15,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,17
4.12.17,15,Crest,Bird,GP050001,,Ecsenius stictus,3,Propagules,24
4.12.17,15,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,91
4.12.17,15,Crest,Bird,GP050001,,Acanthurus nigrofuscus,12,Turf,5
4.12.17,15,Crest,Bird,GP060001,0:26:14,Ecsenius stictus,3,Propagules,11
4.12.17,15,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,13
4.12.17,15,Crest,Bird,GP060001,,Ecsenius stictus,3,Propagules,33
4.12.17,15,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,43
4.12.17,15,Crest,Bird,GP060001,,Ctenochaetus striatus,12,Propagules,7
4.12.17,15,Crest,Bird,GP060001,,Ecsenius stictus,3,Propagules,26
4.12.17,15,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,17
4.12.17,16,Crest,South,GOPR0035,0:26:31,,,,
4.12.17,16,Crest,South,GP010035,0:26:31,Ecsenius stictus,3,Turf,47
4.12.17,16,Crest,South,GP010035,,Ecsenius stictus,3,Propagules,15
4.12.17,16,Crest,South,GP020035,0:26:31,,,,
4.12.17,16,Crest,South,GP030035,0:26:31,Ecsenius stictus,3,Turf,12
4.12.17,16,Crest,South,GP030035,,Ecsenius stictus,3,Propagules,78
4.12.17,16,Crest,South,GP040035,0:26:31,Ecsenius stictus,3,Propagules,69
4.12.17,16,Crest,South,GP040035,,Ecsenius stictus,3,Turf,24
4.12.17,16,Crest,South,GP050035,0:26:31,Ecsenius stictus,3,Turf,47
4.12.17,16,Crest,South,GP050035,,Ecsenius stictus,3,Propagules,39
4.12.17,16,Crest,South,GP050035,,Ecsenius stictus,3,Turf,36
4.12.17,16,Crest,South,GP060035,0:26:31,Ecsenius stictus,3,Turf,34
4.12.17,16,Crest,South,GP060035,,Ecsenius stictus,3,Propagules,2
4.12.17,16,Crest,South,GP070035,0:16:04,,,,
4.12.17,17,Crest,South,GOPR0200,1:04:14,Ecsenius stictus,3,Turf,88
4.12.17,17,Crest,South,GOPR0200,,Ecsenius stictus,3,Propagules,89
4.12.17,17,Crest,South,GO010200,1:04:36,Ecsenius stictus,3,Turf,40
4.12.17,17,Crest,South,GO010200,,Ecsenius stictus,2,Turf,144
4.12.17,17,Crest,South,GO010200,,Ecsenius stictus,2,Propagules,22
4.12.17,17,Crest,South,GO020200,1:04:36,Ecsenius stictus,2,Turf,146
4.12.17,17,Crest,South,GO020200,,Ecsenius stictus,2,Propagules,69
4.12.17,17,Crest,South,GO020200,,Ctenochaetus striatus,12,Turf,3
4.12.17,17,Crest,South,GO020200,,Ecsenius stictus,2,Turf,80
4.12.17,17,Crest,South,GO020200,,Ecsenius stictus,2,Propagules,7
4.12.17,17,Crest,South,GO030200,0:07:19,,,,
4.12.17,18,Crest,South,GOPR0145,0:26:14,Ecsenius stictus,2,Propagules,72
4.12.17,18,Crest,South,GOPR0145,,Ecsenius stictus,2,Turf,63
4.12.17,18,Crest,South,GP010145,0:26:14,Ecsenius stictus,2,Propagules,28
4.12.17,18,Crest,South,GP010145,,Ecsenius stictus,2,Turf,5
4.12.17,18,Crest,South,GP020145,0:26:14,Ecsenius stictus,2,Propagules,159
4.12.17,18,Crest,South,GP020145,,Ecsenius stictus,2,Turf,88
4.12.17,18,Crest,South,GP030145,0:26:14,Ecsenius stictus,3,Propagules,70
4.12.17,18,Crest,South,GP030145,,Ecsenius stictus,3,Turf,18
4.12.17,18,Crest,South,GP040145,0:26:14,Ecsenius stictus,3,Propagules,143
4.12.17,18,Crest,South,GP040145,,Ecsenius stictus,3,Turf,96
4.12.17,18,Crest,South,GP050145,0:26:14,Ecsenius stictus,3,Propagules,110
4.12.17,18,Crest,South,GP050145,,Ecsenius stictus,3,Turf,90
4.12.17,18,Crest,South,GP060145,0:26:14,Ecsenius stictus,3,Propagules,14
4.12.17,18,Crest,South,GP060145,,Ecsenius stictus,3,Turf,23
4.12.17,18,Crest,South,GP060145,,Pomacentrus wardi,4,Turf,12
4.12.17,18,Crest,South,GP070145,0:13:15,Ecsenius bicolor,3,Propagules,2
4.12.17,18,Crest,South,GP070145,,Ecsenius bicolor,3,Turf,1
4.12.17,19,Crest,South,GOPR0024,0:26:31, ,,,
4.12.17,19,Crest,South,GP010024,0:26:31,Ecsenius stictus,3,Turf,37
4.12.17,19,Crest,South,GP010024,,Ecsenius stictus,3,Propagules,14
4.12.17,19,Crest,South,GP020024,0:26:31,Ecsenius stictus,4,Propagules,19
4.12.17,19,Crest,South,GP020024,,Ecsenius stictus,4,Propagules,111
4.12.17,19,Crest,South,GP020024,,Ecsenius stictus,3,Turf,5
4.12.17,19,Crest,South,GP030024,0:26:31,Ecsenius stictus,3,Turf,3
4.12.17,19,Crest,South,GP030024,,Ecsenius stictus,3,Propagules,10
4.12.17,19,Crest,South,GP040024,0:26:31,Ecsenius stictus,3,Turf,31
4.12.17,19,Crest,South,GP040024,,Ecsenius stictus,3,Propagules,84
4.12.17,19,Crest,South,GP050024,0:26:31,Ecsenius stictus,3,Turf,53
4.12.17,19,Crest,South,GP050024,,Ecsenius stictus,3,Propagules,17
4.12.17,19,Crest,South,GP060024,0:26:31,Ecsenius stictus,3,Turf,45
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Propagules,8
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Turf,30
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Propagules,46
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Turf,33
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,4,Turf,16
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,4,Propagules,19
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Turf,20
4.12.17,19,Crest,South,GP060024,,Ecsenius stictus,3,Propagules,23
4.12.17,19,Crest,South,GP070024,0:11:45,Ecsenius stictus,3,Turf,56
5.12.17,1,Flat,Bird,GOPR0012,0:26:31,,,,
5.12.17,1,Flat,Bird,GP010012,0:26:31,,,,
5.12.17,1,Flat,Bird,GP020012,0:26:31,,,,
5.12.17,1,Flat,Bird,GP030012,0:26:31,,,,
5.12.17,1,Flat,Bird,GP040012,0:26:31,Pomacentrus chrysurus,5,Turf,1
5.12.17,1,Flat,Bird,GP050012,0:26:31,Pomacentrus chrysurus,5,Turf,2
5.12.17,1,Flat,Bird,GP050012,,Pomacentrus chrysurus,5,Propagules,1
5.12.17,1,Flat,Bird,GP060012,0:26:31,Pomacentrus chrysurus,5,Propagules,2
5.12.17,1,Flat,Bird,GP060012,,Pomacentrus chrysurus,5,Turf,2
5.12.17,1,Flat,Bird,GP070012,0:17:46,Pomacentrus chrysurus,5,Propagules,1
5.12.17,2,Flat,Bird,GOPR0348,0:26:31,Ecsenius stictus,2,Turf,22
5.12.17,2,Flat,Bird,GP010348,0:26:31,Ecsenius stictus,3,Propagules,16
5.12.17,2,Flat,Bird,GP020348,0:26:31,Salarias alboguttatus,4,Propagules,34
5.12.17,2,Flat,Bird,GP020348,,Salarias alboguttatus,4,Turf,17
5.12.17,2,Flat,Bird,GP020348,,Salarias alboguttatus,4,Turf,29
5.12.17,2,Flat,Bird,GP020348,,Ecsenius stictus,3,Turf,44
5.12.17,2,Flat,Bird,GP020348,,Ecsenius stictus,4,Propagules,22
5.12.17,2,Flat,Bird,GP030348,0:26:31,Salarias alboguttatus,4,Propagules,75
5.12.17,2,Flat,Bird,GP030348,,Salarias alboguttatus,4,Turf,71
5.12.17,2,Flat,Bird,GP030348,,Pomacentrus chrysurus,4,Turf,14
5.12.17,2,Flat,Bird,GP030348,,Stegastes nigricans,6,Propagules,3
5.12.17,2,Flat,Bird,GP040348,0:26:31,,,,
5.12.17,2,Flat,Bird,GP050348,0:26:31,Stegastes nigricans,6,Turf,9
5.12.17,2,Flat,Bird,GP050348,,Pomacentrus chrysurus,4,Turf,3
5.12.17,2,Flat,Bird,GP060348,0:26:31,Salarias alboguttatus,4,Turf,47
5.12.17,2,Flat,Bird,GP060348,,Salarias alboguttatus,4,Propagules,60
5.12.17,2,Flat,Bird,GP060348,,Pomacentrus chrysurus,4,Propagules,1
5.12.17,2,Flat,Bird,GP070348,0:26:31,Pomacentrus chrysurus,4,Turf,5
5.12.17,2,Flat,Bird,GP070348,,Salarias alboguttatus,4,Turf,29
5.12.17,2,Flat,Bird,GP070348,,Salarias alboguttatus,4,Turf,21
5.12.17,2,Flat,Bird,GP070348,,Salarias alboguttatus,4,Turf,60
5.12.17,2,Flat,Bird,GP070348,,Salarias alboguttatus,4,Propagules,32
5.12.17,2,Flat,Bird,GP070348,,Stegastes nigricans,6,Turf,6
5.12.17,2,Flat,Bird,GP080348,0:18:53,Salarias alboguttatus,4,Turf,30
5.12.17,3,Flat,Bird,GOPR0396,0:26:04,Pomacentrus milleri,3,Propagules,3
5.12.17,3,Flat,Bird,GOPR0396,,Pomacentrus milleri,3,Turf,5
5.12.17,3,Flat,Bird,GP010396,0:26:04,Pomacentrus milleri,3,Turf,6
5.12.17,3,Flat,Bird,GP020396,0:26:04,Pomacentrus milleri,3,Turf,6
5.12.17,3,Flat,Bird,GP030396,0:26:04,,,,
5.12.17,3,Flat,Bird,GP040396,0:26:04,,,,
5.12.17,3,Flat,Bird,GP050396,0:13:37,,,,
5.12.17,4,Flat,Bird,GOPR0201,1:04:34,Ecsenius stictus,3,Turf,71
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Propagules,98
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Turf,121
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Turf,37
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Propagules,72
5.12.17,4,Flat,Bird,GOPR0201,,Dischodotus ,7,Turf,3
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Propagules,90
5.12.17,4,Flat,Bird,GOPR0201,,Ecsenius stictus,3,Turf,27
5.12.17,4,Flat,Bird,GO010201,1:04:34,Ecsenius stictus,3,Turf,33
5.12.17,4,Flat,Bird,GO010201,,Ecsenius stictus,3,Propagules,17
5.12.17,4,Flat,Bird,GO010201,,Ecsenius stictus,3,Turf,19
5.12.17,4,Flat,Bird,GO010201,,Ecsenius stictus,3,Propagules,79
5.12.17,4,Flat,Bird,GO010201,,Ecsenius stictus,3,Propagules,52
5.12.17,4,Flat,Bird,GO020201,1:04:34,Ecsenius stictus,3,Propagules,66
5.12.17,4,Flat,Bird,GO020201,,Ecsenius stictus,3,Turf,118
5.12.17,4,Flat,Bird,GO020201,,Ecsenius stictus,3,Turf,83
5.12.17,4,Flat,Bird,GO030201,0:40:12,Ecsenius stictus,3,Turf,32
5.12.17,4,Flat,Bird,GO030201,,Dischodotus ,7,Turf,1
5.12.17,6,Flat,South,GOPR0025,0:26:31,Pomacentrus chrysurus,4,Propagules,5
5.12.17,6,Flat,South,GOPR0025,,Pomacentrus chrysurus,4,Turf,4
5.12.17,6,Flat,South,GP010025,0:26:31,Pomacentrus chrysurus,4,Turf,8
5.12.17,6,Flat,South,GP010025,,Pomacentrus chrysurus,4,Propagules,8
5.12.17,6,Flat,South,GP010025,,Ecsenius stictus,3,Propagules,11
5.12.17,6,Flat,South,GP010025,,Ecsenius stictus,3,Turf,7
5.12.17,6,Flat,South,GP020025,0:26:31,Ecsenius stictus,3,Turf,12
5.12.17,6,Flat,South,GP020025,,Ecsenius stictus,3,Propagules,13
5.12.17,6,Flat,South,GP020025,,Ecsenius stictus,3,Turf,71
5.12.17,6,Flat,South,GP020025,,Ecsenius stictus,2,Propagules,6
5.12.17,6,Flat,South,GP020025,,Ecsenius stictus,2,Turf,30
5.12.17,6,Flat,South,GP030025,0:26:31,Ecsenius stictus,3,Propagules,19
5.12.17,6,Flat,South,GP030025,,Ecsenius stictus,3,Propagules,46
5.12.17,6,Flat,South,GP030025,,Ecsenius stictus,3,Turf,25
5.12.17,6,Flat,South,GP030025,,Pomacentrus chrysurus,4,Turf,2
5.12.17,6,Flat,South,GP030025,,Pomacentrus chrysurus,4,Propagules,1
5.12.17,6,Flat,South,GP040025,0:26:31,Pomacentrus chrysurus,4,Turf,3
5.12.17,6,Flat,South,GP040025,,Pomacentrus chrysurus,4,Propagules,2
5.12.17,6,Flat,South,GP050025,0:26:31,Ecsenius stictus,3,Turf,49
5.12.17,6,Flat,South,GP050025,,Ecsenius stictus,3,Propagules,23
5.12.17,6,Flat,South,GP060025,0:26:31,Ecsenius stictus,3,Propagules,17
5.12.17,6,Flat,South,GP060025,,Ecsenius stictus,3,Turf,29
5.12.17,6,Flat,South,GP060025,,Ecsenius stictus,3,Propagules,25
5.12.17,6,Flat,South,GP060025,,Ecsenius stictus,3,Turf,30
5.12.17,6,Flat,South,GP070025,0:26:31,Ecsenius stictus,3,Turf,9
5.12.17,6,Flat,South,GP070025,,Pomacentrus chrysurus,4,Propagules,4
5.12.17,6,Flat,South,GP070025,,Pomacentrus chrysurus,4,Turf,7
5.12.17,6,Flat,South,GP070025,,Ecsenius stictus,3,Propagules,23
5.12.17,6,Flat,South,GP070025,,Ecsenius stictus,3,Turf,19
5.12.17,6,Flat,South,GP080025,0:20:56,Ecsenius stictus,3,Propagules,31
5.12.17,6,Flat,South,GP080025,,Ecsenius stictus,3,Turf,12
5.12.17,8,Flat,South,GOPR0157,1:04:31,,,,
5.12.17,8,Flat,South,GO010157,1:04:31,,,,
5.12.17,8,Flat,South,GO020157,1:04:31,Pomacentrus chrysurus,4,Propagules,3
5.12.17,9,Flat,South,GOPR0036,0:26:31,Stegastes apicalis,9,Propagules,1
5.12.17,9,Flat,South,GP010036,0:26:31,,,,
5.12.17,9,Flat,South,GP020036,0:26:31,,,,
5.12.17,9,Flat,South,GP030036,0:26:31,Pomacentrus chrysurus,4,Turf,3
5.12.17,9,Flat,South,GP040036,0:26:31,Ecsenius stictus,2,Turf,3
5.12.17,9,Flat,South,GP050036,0:26:31,Salarias alboguttatus,4,Turf,17
5.12.17,9,Flat,South,GP060036,0:26:31,Salarias alboguttatus,4,Turf,39
5.12.17,9,Flat,South,GP070036,0:26:31,Salarias alboguttatus,4,Turf,23
5.12.17,9,Flat,South,GP070036,,Stegastes apicalis,9,Turf,1
5.12.17,9,Flat,South,GP080036,0:21:43,Salarias alboguttatus,4,Turf,21
5.12.17,9,Flat,South,GP080036,,Salarias alboguttatus,4,Turf,36
5.12.17,9,Flat,South,GP080036,,Pomacentrus chrysurus,4,Turf,8
5.12.17,9,Flat,South,GP080036,,Pomacentrus chrysurus,4,Propagules,1
5.12.17,9,Flat,South,GP080036,,Salarias alboguttatus,4,Turf,45
5.12.17,10,Flat,South,GOPR0001,0:26:16,,,,
5.12.17,10,Flat,South,GP010001,0:26:16,,,,
5.12.17,10,Flat,South,GP020001,0:26:16,,,,
5.12.17,10,Flat,South,GP030001,0:26:16,,,,
5.12.17,10,Flat,South,GP040001,0:26:16,Stegastes apicalis,8,Turf,4
5.12.17,10,Flat,South,GP040001,,Stegastes apicalis,8,Propagules,2
5.12.17,10,Flat,South,GP050001,0:26:16,Stegastes apicalis,8,Turf,12
5.12.17,10,Flat,South,GP050001,,Stegastes apicalis,8,Propagules,22
5.12.17,10,Flat,South,GP060001,0:26:16,Stegastes apicalis,8,Propagules,13
5.12.17,10,Flat,South,GP060001,,Stegastes apicalis,8,Turf,4
5.12.17,10,Flat,South,GP070001,0:26:16,Stegastes apicalis,8,Propagules,7
5.12.17,10,Flat,South,GP080001,0:16:13,,,,
5.12.17,11,Crest,Bird,GOPR0525,0:26:31,Ecsenius stictus,3,Turf,29
5.12.17,11,Crest,Bird,GOPR0525,,Ecsenius stictus,3,Propagules,14
5.12.17,11,Crest,Bird,GP010525,0:26:31,Ecsenius stictus,3,Propagules,10
5.12.17,11,Crest,Bird,GP020525,0:26:31,Ecsenius stictus,3,Turf,26
5.12.17,11,Crest,Bird,GP030525,0:26:31,Ecsenius stictus,3,Propagules,13
5.12.17,11,Crest,Bird,GP030525,,Scarus schlegeli,25,Turf,3
5.12.17,11,Crest,Bird,GP030525,,Scarus schlegeli,25,Propagules,2
5.12.17,11,Crest,Bird,GP030525,,Ecsenius stictus,3,Turf,6
5.12.17,11,Crest,Bird,GP030525,,Ecsenius stictus,3,Propagules,31
5.12.17,11,Crest,Bird,GP030525,,Ecsenius stictus,3,Turf,16
5.12.17,11,Crest,Bird,GP040525,0:26:31,Ecsenius stictus,2,Turf,9
5.12.17,11,Crest,Bird,GP050525,0:26:31,Ecsenius stictus,3,Propagules,32
5.12.17,11,Crest,Bird,GP050525,,Ecsenius stictus,3,Turf,9
5.12.17,11,Crest,Bird,GP050525,,Ecsenius stictus,3,Turf,17
5.12.17,11,Crest,Bird,GP050525,,Ecsenius stictus,3,Propagules,23
5.12.17,11,Crest,Bird,GP060525,0:26:31,Ecsenius stictus,3,Propagules,30
5.12.17,11,Crest,Bird,GP060525,,Ecsenius stictus,3,Turf,12
5.12.17,11,Crest,Bird,GP060525,,Ecsenius stictus,3,Propagules,33
5.12.17,11,Crest,Bird,GP060525,,Ecsenius stictus,3,Propagules,31
5.12.17,11,Crest,Bird,GP070525,0:26:31,Ecsenius stictus,3,Propagules,16
5.12.17,11,Crest,Bird,GP070525,,Ecsenius stictus,3,Turf,14
5.12.17,11,Crest,Bird,GP080525,0:25:51,Pomacentrus chrysurus,5,Turf,3
5.12.17,11,Crest,Bird,GP080525,,Ecsenius stictus,3,Propagules,16
5.12.17,11,Crest,Bird,GP080525,,Ecsenius stictus,3,Turf,37
5.12.17,12,Crest,Bird,GOPR0001,0:26:14,Ecsenius stictus,3,Propagules,16
5.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Propagules,41
5.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Turf,22
5.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Turf,40
5.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Propagules,12
5.12.17,12,Crest,Bird,GP010001,0:26:14,Ecsenius stictus,3,Propagules,22
5.12.17,12,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,70
5.12.17,12,Crest,Bird,GP020001,0:26:14,Ecsenius stictus,3,Turf,14
5.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,49
5.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,66
5.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,2,Propagules,17
5.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Propagules,50
5.12.17,12,Crest,Bird,GP030001,0:26:14,Ecsenius stictus,3,Propagules,23
5.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,2,Turf,47
5.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,2,Propagules,15
5.12.17,12,Crest,Bird,GP030001,,Ecsenius stictus,3,Turf,58
5.12.17,12,Crest,Bird,GP040001,0:26:14,Ecsenius stictus,3,Turf,38
5.12.17,12,Crest,Bird,GP040001,,Ecsenius stictus,3,Turf,72
5.12.17,12,Crest,Bird,GP050001,0:26:14,Ctenochaetus striatus,10,Turf,1
5.12.17,12,Crest,Bird,GP050001,,Acanthurus nigrofuscus,10,Turf,8
5.12.17,12,Crest,Bird,GP050001,,Stegastes nigricans,6,Turf,3
5.12.17,12,Crest,Bird,GP060001,0:26:14,Ecsenius stictus,3,Turf,17
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Turf,22
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Propagules,6
5.12.17,12,Crest,Bird,GP060001,,Ecsenius stictus,3,Propagules,15
5.12.17,12,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,54
5.12.17,12,Crest,Bird,GP060001,,Ecsenius stictus,3,Propagules,2
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Turf,13
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Propagules,4
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Propagules,5
5.12.17,12,Crest,Bird,GP060001,,Acanthurus nigrofuscus,11,Turf,1
5.12.17,12,Crest,Bird,GP070001,0:26:14,Ctenochaetus striatus,10,Turf,1
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,4
5.12.17,12,Crest,Bird,GP070001,,Acanthurus nigrofuscus,11,Turf,12
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,2,Turf,10
5.12.17,12,Crest,Bird,GP070001,,Acanthurus nigrofuscus,11,Propagules,1
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,2,Propagules,2
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,28
5.12.17,12,Crest,Bird,GP070001,,Acanthurus nigrofuscus,11,Turf,16
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,8
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Propagules,51
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,2,Propagules,30
5.12.17,12,Crest,Bird,GP070001,,Ecsenius stictus,3,Turf,17
5.12.17,12,Crest,Bird,GP080001,0:23:20,Ecsenius stictus,3,Turf,25
